i=570,cost=5348,A=0.296630,B=204.040240
i=571,cost=5347,A=0.296510,B=204.481329
i=572,cost=5346,A=0.296389,B=204.920818
i=573,cost=5345,A=0.296270,B=205.358712
i=574,cost=5344,A=0.296151,B=205.795016
i=575,cost=5343,A=0.296032,B=206.229737
i=576,cost=5342,A=0.295914,B=206.662880
i=577,cost=5341,A=0.295796,B=207.094451
i=578,cost=5340,A=0.295678,B=207.524456
i=579,cost=5339,A=0.295561,B=207.952900
i=580,cost=5338,A=0.295445,B=208.379789
i=581,cost=5337,A=0.295328,B=208.805129
i=582,cost=5336,A=0.295213,B=209.228925
i=583,cost=5335,A=0.295097,B=209.651183
i=584,cost=5334,A=0.294982,B=210.071908
i=585,cost=5333,A=0.294868,B=210.491106
i=586,cost=5332,A=0.294754,B=210.908783
i=587,cost=5331,A=0.294640,B=211.324944
i=588,cost=5330,A=0.294527,B=211.739595
i=589,cost=5329,A=0.294414,B=212.152741
i=590,cost=5328,A=0.294301,B=212.564387
i=591,cost=5327,A=0.294189,B=212.974539
i=592,cost=5326,A=0.294078,B=213.383203
i=593,cost=5325,A=0.293966,B=213.790383
i=594,cost=5325,A=0.293856,B=214.196086
i=595,cost=5324,A=0.293745,B=214.600316
i=596,cost=5323,A=0.293635,B=215.003079
i=597,cost=5322,A=0.293526,B=215.404381
i=598,cost=5321,A=0.293416,B=215.804226
i=599,cost=5320,A=0.293307,B=216.202619
i=600,cost=5319,A=0.293199,B=216.599567
i=601,cost=5318,A=0.293091,B=216.995074
i=602,cost=5318,A=0.292983,B=217.389146
i=603,cost=5317,A=0.292876,B=217.781787
i=604,cost=5316,A=0.292769,B=218.173004
i=605,cost=5315,A=0.292663,B=218.562800
i=606,cost=5314,A=0.292557,B=218.951182
i=607,cost=5313,A=0.292451,B=219.338154
i=608,cost=5313,A=0.292346,B=219.723722
i=609,cost=5312,A=0.292241,B=220.107890
i=610,cost=5311,A=0.292136,B=220.490664
i=611,cost=5310,A=0.292032,B=220.872049
i=612,cost=5309,A=0.291928,B=221.252050
i=613,cost=5309,A=0.291825,B=221.630671
i=614,cost=5308,A=0.291722,B=222.007918
i=615,cost=5307,A=0.291619,B=222.383797
i=616,cost=5306,A=0.291517,B=222.758310
i=617,cost=5305,A=0.291415,B=223.131465
i=618,cost=5305,A=0.291313,B=223.503266
i=619,cost=5304,A=0.291212,B=223.873716
i=620,cost=5303,A=0.291111,B=224.242823
i=621,cost=5302,A=0.291011,B=224.610590
i=622,cost=5302,A=0.290910,B=224.977022
i=623,cost=5301,A=0.290811,B=225.342124
i=624,cost=5300,A=0.290711,B=225.705901
i=625,cost=5300,A=0.290612,B=226.068358
i=626,cost=5299,A=0.290514,B=226.429499
i=627,cost=5298,A=0.290415,B=226.789330
i=628,cost=5297,A=0.290317,B=227.147854
i=629,cost=5297,A=0.290220,B=227.505078
i=630,cost=5296,A=0.290123,B=227.861005
i=631,cost=5295,A=0.290026,B=228.215640
i=632,cost=5295,A=0.289929,B=228.568988
i=633,cost=5294,A=0.289833,B=228.921053
i=634,cost=5293,A=0.289737,B=229.271841
i=635,cost=5293,A=0.289642,B=229.621356
i=636,cost=5292,A=0.289547,B=229.969602
i=637,cost=5291,A=0.289452,B=230.316584
i=638,cost=5291,A=0.289357,B=230.662307
i=639,cost=5290,A=0.289263,B=231.006775
i=640,cost=5289,A=0.289169,B=231.349993
i=641,cost=5289,A=0.289076,B=231.691965
i=642,cost=5288,A=0.288983,B=232.032696
i=643,cost=5287,A=0.288890,B=232.372191
i=644,cost=5287,A=0.288798,B=232.710453
i=645,cost=5286,A=0.288706,B=233.047487
i=646,cost=5286,A=0.288614,B=233.383299
i=647,cost=5285,A=0.288523,B=233.717891
i=648,cost=5284,A=0.288432,B=234.051270
i=649,cost=5284,A=0.288341,B=234.383438
i=650,cost=5283,A=0.288250,B=234.714401
i=651,cost=5283,A=0.288160,B=235.044162
i=652,cost=5282,A=0.288071,B=235.372727
i=653,cost=5281,A=0.287981,B=235.700099
i=654,cost=5281,A=0.287892,B=236.026283
i=655,cost=5280,A=0.287803,B=236.351284
i=656,cost=5280,A=0.287715,B=236.675104
i=657,cost=5279,A=0.287627,B=236.997750
i=658,cost=5279,A=0.287539,B=237.319224
i=659,cost=5278,A=0.287451,B=237.639532
i=660,cost=5277,A=0.287364,B=237.958677
i=661,cost=5277,A=0.287277,B=238.276664
i=662,cost=5276,A=0.287191,B=238.593496
i=663,cost=5276,A=0.287104,B=238.909179
i=664,cost=5275,A=0.287019,B=239.223716
i=665,cost=5275,A=0.286933,B=239.537112
i=666,cost=5274,A=0.286848,B=239.849370
i=667,cost=5274,A=0.286763,B=240.160495
i=668,cost=5273,A=0.286678,B=240.470490
i=669,cost=5273,A=0.286594,B=240.779361
i=670,cost=5272,A=0.286509,B=241.087110
i=671,cost=5272,A=0.286426,B=241.393743
i=672,cost=5271,A=0.286342,B=241.699263
i=673,cost=5270,A=0.286259,B=242.003674
i=674,cost=5270,A=0.286176,B=242.306980
i=675,cost=5269,A=0.286094,B=242.609185
i=676,cost=5269,A=0.286011,B=242.910293
i=677,cost=5268,A=0.285929,B=243.210309
i=678,cost=5268,A=0.285848,B=243.509236
i=679,cost=5268,A=0.285766,B=243.807077
i=680,cost=5267,A=0.285685,B=244.103838
i=681,cost=5267,A=0.285605,B=244.399522
i=682,cost=5266,A=0.285524,B=244.694132
i=683,cost=5266,A=0.285444,B=244.987674
i=684,cost=5265,A=0.285364,B=245.280150
i=685,cost=5265,A=0.285284,B=245.571564
i=686,cost=5264,A=0.285205,B=245.861921
i=687,cost=5264,A=0.285126,B=246.151224
i=688,cost=5263,A=0.285047,B=246.439477
i=689,cost=5263,A=0.284969,B=246.726684
i=690,cost=5262,A=0.284891,B=247.012848
i=691,cost=5262,A=0.284813,B=247.297974
i=692,cost=5262,A=0.284735,B=247.582065
i=693,cost=5261,A=0.284658,B=247.865125
i=694,cost=5261,A=0.284581,B=248.147158
i=695,cost=5260,A=0.284504,B=248.428167
i=696,cost=5260,A=0.284428,B=248.708156
i=697,cost=5259,A=0.284351,B=248.987129
i=698,cost=5259,A=0.284275,B=249.265089
i=699,cost=5259,A=0.284200,B=249.542041
i=700,cost=5258,A=0.284124,B=249.817987
i=701,cost=5258,A=0.284049,B=250.092932
i=702,cost=5257,A=0.283974,B=250.366879
i=703,cost=5257,A=0.283900,B=250.639832
i=704,cost=5256,A=0.283826,B=250.911794
i=705,cost=5256,A=0.283752,B=251.182769
i=706,cost=5256,A=0.283678,B=251.452761
i=707,cost=5255,A=0.283604,B=251.721773
i=708,cost=5255,A=0.283531,B=251.989808
i=709,cost=5254,A=0.283458,B=252.256871
i=710,cost=5254,A=0.283385,B=252.522964
i=711,cost=5254,A=0.283313,B=252.788092
i=712,cost=5253,A=0.283241,B=253.052257
i=713,cost=5253,A=0.283169,B=253.315464
i=714,cost=5253,A=0.283097,B=253.577715
i=715,cost=5252,A=0.283026,B=253.839014
i=716,cost=5252,A=0.282955,B=254.099365
i=717,cost=5251,A=0.282884,B=254.358772
i=718,cost=5251,A=0.282813,B=254.617236
i=719,cost=5251,A=0.282743,B=254.874763
i=720,cost=5250,A=0.282673,B=255.131355
i=721,cost=5250,A=0.282603,B=255.387016
i=722,cost=5250,A=0.282533,B=255.641749
i=723,cost=5249,A=0.282464,B=255.895557
i=724,cost=5249,A=0.282395,B=256.148444
i=725,cost=5249,A=0.282326,B=256.400414
i=726,cost=5248,A=0.282258,B=256.651468
i=727,cost=5248,A=0.282189,B=256.901612
i=728,cost=5248,A=0.282121,B=257.150848
i=729,cost=5247,A=0.282053,B=257.399179
i=730,cost=5247,A=0.281986,B=257.646609
i=731,cost=5247,A=0.281918,B=257.893141
i=732,cost=5246,A=0.281851,B=258.138778
i=733,cost=5246,A=0.281784,B=258.383524
i=734,cost=5246,A=0.281718,B=258.627381
i=735,cost=5245,A=0.281651,B=258.870354
i=736,cost=5245,A=0.281585,B=259.112444
i=737,cost=5245,A=0.281519,B=259.353656
i=738,cost=5244,A=0.281454,B=259.593992
i=739,cost=5244,A=0.281388,B=259.833456
i=740,cost=5244,A=0.281323,B=260.072052
i=741,cost=5243,A=0.281258,B=260.309781
i=742,cost=5243,A=0.281193,B=260.546647
i=743,cost=5243,A=0.281129,B=260.782654
i=744,cost=5242,A=0.281065,B=261.017804
i=745,cost=5242,A=0.281001,B=261.252100
i=746,cost=5242,A=0.280937,B=261.485546
i=747,cost=5242,A=0.280873,B=261.718145
i=748,cost=5241,A=0.280810,B=261.949900
i=749,cost=5241,A=0.280747,B=262.180814
i=750,cost=5241,A=0.280684,B=262.410889
i=751,cost=5240,A=0.280622,B=262.640130
i=752,cost=5240,A=0.280559,B=262.868539
i=753,cost=5240,A=0.280497,B=263.096118
i=754,cost=5240,A=0.280435,B=263.322872
i=755,cost=5239,A=0.280373,B=263.548802
i=756,cost=5239,A=0.280312,B=263.773913
i=757,cost=5239,A=0.280251,B=263.998207
i=758,cost=5238,A=0.280190,B=264.221686
i=759,cost=5238,A=0.280129,B=264.444355
i=760,cost=5238,A=0.280068,B=264.666215
i=761,cost=5238,A=0.280008,B=264.887270
i=762,cost=5237,A=0.279948,B=265.107523
i=763,cost=5237,A=0.279888,B=265.326977
i=764,cost=5237,A=0.279828,B=265.545634
i=765,cost=5237,A=0.279768,B=265.763497
i=766,cost=5236,A=0.279709,B=265.980570
i=767,cost=5236,A=0.279650,B=266.196855
i=768,cost=5236,A=0.279591,B=266.412355
i=769,cost=5236,A=0.279532,B=266.627072
i=770,cost=5235,A=0.279474,B=266.841011
i=771,cost=5235,A=0.279416,B=267.054173
i=772,cost=5235,A=0.279358,B=267.266561
i=773,cost=5235,A=0.279300,B=267.478179
i=774,cost=5234,A=0.279242,B=267.689028
i=775,cost=5234,A=0.279185,B=267.899112
i=776,cost=5234,A=0.279128,B=268.108434
i=777,cost=5234,A=0.279071,B=268.316996
i=778,cost=5233,A=0.279014,B=268.524801
i=779,cost=5233,A=0.278957,B=268.731852
i=780,cost=5233,A=0.278901,B=268.938151
i=781,cost=5233,A=0.278845,B=269.143702
i=782,cost=5232,A=0.278789,B=269.348507
i=783,cost=5232,A=0.278733,B=269.552568
i=784,cost=5232,A=0.278678,B=269.755889
i=785,cost=5232,A=0.278622,B=269.958472
i=786,cost=5231,A=0.278567,B=270.160319
i=787,cost=5231,A=0.278512,B=270.361434
i=788,cost=5231,A=0.278458,B=270.561819
i=789,cost=5231,A=0.278403,B=270.761477
i=790,cost=5231,A=0.278349,B=270.960410
i=791,cost=5230,A=0.278294,B=271.158621
i=792,cost=5230,A=0.278241,B=271.356113
i=793,cost=5230,A=0.278187,B=271.552888
i=794,cost=5230,A=0.278133,B=271.748949
i=795,cost=5230,A=0.278080,B=271.944298
i=796,cost=5229,A=0.278027,B=272.138938
i=797,cost=5229,A=0.277974,B=272.332872
i=798,cost=5229,A=0.277921,B=272.526102
i=799,cost=5229,A=0.277868,B=272.718631
i=800,cost=5229,A=0.277816,B=272.910461
i=801,cost=5228,A=0.277764,B=273.101594
i=802,cost=5228,A=0.277712,B=273.292034
i=803,cost=5228,A=0.277660,B=273.481783
i=804,cost=5228,A=0.277608,B=273.670843
i=805,cost=5228,A=0.277557,B=273.859217
i=806,cost=5227,A=0.277505,B=274.046908
i=807,cost=5227,A=0.277454,B=274.233917
i=808,cost=5227,A=0.277403,B=274.420247
i=809,cost=5227,A=0.277353,B=274.605901
i=810,cost=5227,A=0.277302,B=274.790881
i=811,cost=5226,A=0.277252,B=274.975190
i=812,cost=5226,A=0.277202,B=275.158830
i=813,cost=5226,A=0.277152,B=275.341804
i=814,cost=5226,A=0.277102,B=275.524113
i=815,cost=5226,A=0.277052,B=275.705761
i=816,cost=5225,A=0.277003,B=275.886750
i=817,cost=5225,A=0.276954,B=276.067081
i=818,cost=5225,A=0.276904,B=276.246758
i=819,cost=5225,A=0.276856,B=276.425783
i=820,cost=5225,A=0.276807,B=276.604159
i=821,cost=5225,A=0.276758,B=276.781886
i=822,cost=5224,A=0.276710,B=276.958969
i=823,cost=5224,A=0.276662,B=277.135409
i=824,cost=5224,A=0.276614,B=277.311209
i=825,cost=5224,A=0.276566,B=277.486371
i=826,cost=5224,A=0.276518,B=277.660897
i=827,cost=5224,A=0.276471,B=277.834789
i=828,cost=5223,A=0.276423,B=278.008051
i=829,cost=5223,A=0.276376,B=278.180683
i=830,cost=5223,A=0.276329,B=278.352689
i=831,cost=5223,A=0.276282,B=278.524071
i=832,cost=5223,A=0.276236,B=278.694831
i=833,cost=5223,A=0.276189,B=278.864971
i=834,cost=5222,A=0.276143,B=279.034494
i=835,cost=5222,A=0.276097,B=279.203401
i=836,cost=5222,A=0.276051,B=279.371695
i=837,cost=5222,A=0.276005,B=279.539379
i=838,cost=5222,A=0.275959,B=279.706453
i=839,cost=5222,A=0.275914,B=279.872922
i=840,cost=5222,A=0.275869,B=280.038786
i=841,cost=5221,A=0.275823,B=280.204048
i=842,cost=5221,A=0.275778,B=280.368711
i=843,cost=5221,A=0.275734,B=280.532776
i=844,cost=5221,A=0.275689,B=280.696245
i=845,cost=5221,A=0.275644,B=280.859121
i=846,cost=5221,A=0.275600,B=281.021406
i=847,cost=5221,A=0.275556,B=281.183102
i=848,cost=5220,A=0.275512,B=281.344212
i=849,cost=5220,A=0.275468,B=281.504736
i=850,cost=5220,A=0.275424,B=281.664678
i=851,cost=5220,A=0.275381,B=281.824039
i=852,cost=5220,A=0.275338,B=281.982822
i=853,cost=5220,A=0.275294,B=282.141029
i=854,cost=5220,A=0.275251,B=282.298661
i=855,cost=5219,A=0.275208,B=282.455722
i=856,cost=5219,A=0.275166,B=282.612212
i=857,cost=5219,A=0.275123,B=282.768134
i=858,cost=5219,A=0.275081,B=282.923491
i=859,cost=5219,A=0.275038,B=283.078283
i=860,cost=5219,A=0.274996,B=283.232514
i=861,cost=5219,A=0.274954,B=283.386185
i=862,cost=5218,A=0.274912,B=283.539299
i=863,cost=5218,A=0.274871,B=283.691856
i=864,cost=5218,A=0.274829,B=283.843860
i=865,cost=5218,A=0.274788,B=283.995313
i=866,cost=5218,A=0.274747,B=284.146215
i=867,cost=5218,A=0.274705,B=284.296570
i=868,cost=5218,A=0.274665,B=284.446379
i=869,cost=5218,A=0.274624,B=284.595645
i=870,cost=5217,A=0.274583,B=284.744368
i=871,cost=5217,A=0.274543,B=284.892552
i=872,cost=5217,A=0.274502,B=285.040199
i=873,cost=5217,A=0.274462,B=285.187309
i=874,cost=5217,A=0.274422,B=285.333885
i=875,cost=5217,A=0.274382,B=285.479930
i=876,cost=5217,A=0.274342,B=285.625444
i=877,cost=5217,A=0.274303,B=285.770430
i=878,cost=5217,A=0.274263,B=285.914890
i=879,cost=5216,A=0.274224,B=286.058826
i=880,cost=5216,A=0.274185,B=286.202239
i=881,cost=5216,A=0.274146,B=286.345132
i=882,cost=5216,A=0.274107,B=286.487506
i=883,cost=5216,A=0.274068,B=286.629364
i=884,cost=5216,A=0.274030,B=286.770706
i=885,cost=5216,A=0.273991,B=286.911536
i=886,cost=5216,A=0.273953,B=287.051855
i=887,cost=5216,A=0.273915,B=287.191664
i=888,cost=5215,A=0.273876,B=287.330966
i=889,cost=5215,A=0.273839,B=287.469762
i=890,cost=5215,A=0.273801,B=287.608054
i=891,cost=5215,A=0.273763,B=287.745845
i=892,cost=5215,A=0.273726,B=287.883135
i=893,cost=5215,A=0.273688,B=288.019928
i=894,cost=5215,A=0.273651,B=288.156223
i=895,cost=5215,A=0.273614,B=288.292025
i=896,cost=5215,A=0.273577,B=288.427333
i=897,cost=5215,A=0.273540,B=288.562150
i=898,cost=5214,A=0.273503,B=288.696478
i=899,cost=5214,A=0.273467,B=288.830318
i=900,cost=5214,A=0.273430,B=288.963672
i=901,cost=5214,A=0.273394,B=289.096543
i=902,cost=5214,A=0.273358,B=289.228931
i=903,cost=5214,A=0.273322,B=289.360839
i=904,cost=5214,A=0.273286,B=289.492268
i=905,cost=5214,A=0.273250,B=289.623220
i=906,cost=5214,A=0.273215,B=289.753697
i=907,cost=5214,A=0.273179,B=289.883700
i=908,cost=5213,A=0.273144,B=290.013232
i=909,cost=5213,A=0.273108,B=290.142293
i=910,cost=5213,A=0.273073,B=290.270886
i=911,cost=5213,A=0.273038,B=290.399012
i=912,cost=5213,A=0.273003,B=290.526673
i=913,cost=5213,A=0.272969,B=290.653871
i=914,cost=5213,A=0.272934,B=290.780607
i=915,cost=5213,A=0.272900,B=290.906883
i=916,cost=5213,A=0.272865,B=291.032701
i=917,cost=5213,A=0.272831,B=291.158063
i=918,cost=5213,A=0.272797,B=291.282969
i=919,cost=5213,A=0.272763,B=291.407422
i=920,cost=5212,A=0.272729,B=291.531423
i=921,cost=5212,A=0.272695,B=291.654974
i=922,cost=5212,A=0.272662,B=291.778077
i=923,cost=5212,A=0.272628,B=291.900733
i=924,cost=5212,A=0.272595,B=292.022944
i=925,cost=5212,A=0.272561,B=292.144711
i=926,cost=5212,A=0.272528,B=292.266037
i=927,cost=5212,A=0.272495,B=292.386922
i=928,cost=5212,A=0.272462,B=292.507368
i=929,cost=5212,A=0.272430,B=292.627377
i=930,cost=5212,A=0.272397,B=292.746951
i=931,cost=5212,A=0.272364,B=292.866090
i=932,cost=5211,A=0.272332,B=292.984797
i=933,cost=5211,A=0.272300,B=293.103074
i=934,cost=5211,A=0.272267,B=293.220921
i=935,cost=5211,A=0.272235,B=293.338340
i=936,cost=5211,A=0.272203,B=293.455333
i=937,cost=5211,A=0.272172,B=293.571902
i=938,cost=5211,A=0.272140,B=293.688048
i=939,cost=5211,A=0.272108,B=293.803772
i=940,cost=5211,A=0.272077,B=293.919076
i=941,cost=5211,A=0.272045,B=294.033961
i=942,cost=5211,A=0.272014,B=294.148430
i=943,cost=5211,A=0.271983,B=294.262483
i=944,cost=5211,A=0.271952,B=294.376122
i=945,cost=5211,A=0.271921,B=294.489349
i=946,cost=5210,A=0.271890,B=294.602164
i=947,cost=5210,A=0.271859,B=294.714571
i=948,cost=5210,A=0.271829,B=294.826569
i=949,cost=5210,A=0.271798,B=294.938161
i=950,cost=5210,A=0.271768,B=295.049348
i=951,cost=5210,A=0.271738,B=295.160131
i=952,cost=5210,A=0.271708,B=295.270513
i=953,cost=5210,A=0.271678,B=295.380493
i=954,cost=5210,A=0.271648,B=295.490075
i=955,cost=5210,A=0.271618,B=295.599258
i=956,cost=5210,A=0.271588,B=295.708046
i=957,cost=5210,A=0.271558,B=295.816439
i=958,cost=5210,A=0.271529,B=295.924438
i=959,cost=5210,A=0.271500,B=296.032045
i=960,cost=5210,A=0.271470,B=296.139262
i=961,cost=5209,A=0.271441,B=296.246090
i=962,cost=5209,A=0.271412,B=296.352529
i=963,cost=5209,A=0.271383,B=296.458583
i=964,cost=5209,A=0.271354,B=296.564252
i=965,cost=5209,A=0.271325,B=296.669537
i=966,cost=5209,A=0.271297,B=296.774440
i=967,cost=5209,A=0.271268,B=296.878962
i=968,cost=5209,A=0.271240,B=296.983105
i=969,cost=5209,A=0.271211,B=297.086870
i=970,cost=5209,A=0.271183,B=297.190259
i=971,cost=5209,A=0.271155,B=297.293272
i=972,cost=5209,A=0.271127,B=297.395911
i=973,cost=5209,A=0.271099,B=297.498178
i=974,cost=5209,A=0.271071,B=297.600074
i=975,cost=5209,A=0.271043,B=297.701599
i=976,cost=5209,A=0.271016,B=297.802757
i=977,cost=5209,A=0.270988,B=297.903547
i=978,cost=5208,A=0.270961,B=298.003971
i=979,cost=5208,A=0.270933,B=298.104031
i=980,cost=5208,A=0.270906,B=298.203728
i=981,cost=5208,A=0.270879,B=298.303063
i=982,cost=5208,A=0.270852,B=298.402037
i=983,cost=5208,A=0.270825,B=298.500652
i=984,cost=5208,A=0.270798,B=298.598910
i=985,cost=5208,A=0.270772,B=298.696810
i=986,cost=5208,A=0.270745,B=298.794356
i=987,cost=5208,A=0.270718,B=298.891547
i=988,cost=5208,A=0.270692,B=298.988385
i=989,cost=5208,A=0.270666,B=299.084872
i=990,cost=5208,A=0.270639,B=299.181009
i=991,cost=5208,A=0.270613,B=299.276797
i=992,cost=5208,A=0.270587,B=299.372238
i=993,cost=5208,A=0.270561,B=299.467332
i=994,cost=5208,A=0.270535,B=299.562080
i=995,cost=5208,A=0.270509,B=299.656485
i=996,cost=5208,A=0.270484,B=299.750548
i=997,cost=5207,A=0.270458,B=299.844269
i=998,cost=5207,A=0.270433,B=299.937649
i=999,cost=5207,A=0.270407,B=300.030691
i=1000,cost=5207,A=0.270382,B=300.123395
i=1001,cost=5207,A=0.270357,B=300.215763
i=1002,cost=5207,A=0.270331,B=300.307796
i=1003,cost=5207,A=0.270306,B=300.399494
i=1004,cost=5207,A=0.270281,B=300.490860
i=1005,cost=5207,A=0.270257,B=300.581894
i=1006,cost=5207,A=0.270232,B=300.672597
i=1007,cost=5207,A=0.270207,B=300.762972
i=1008,cost=5207,A=0.270183,B=300.853018
i=1009,cost=5207,A=0.270158,B=300.942738
i=1010,cost=5207,A=0.270134,B=301.032132
i=1011,cost=5207,A=0.270109,B=301.121201
i=1012,cost=5207,A=0.270085,B=301.209948
i=1013,cost=5207,A=0.270061,B=301.298372
i=1014,cost=5207,A=0.270037,B=301.386475
i=1015,cost=5207,A=0.270013,B=301.474259
i=1016,cost=5207,A=0.269989,B=301.561724
i=1017,cost=5207,A=0.269965,B=301.648871
i=1018,cost=5207,A=0.269941,B=301.735702
i=1019,cost=5207,A=0.269918,B=301.822218
i=1020,cost=5206,A=0.269894,B=301.908420
i=1021,cost=5206,A=0.269871,B=301.994310
i=1022,cost=5206,A=0.269847,B=302.079887
i=1023,cost=5206,A=0.269824,B=302.165154
i=1024,cost=5206,A=0.269801,B=302.250111
i=1025,cost=5206,A=0.269778,B=302.334760
i=1026,cost=5206,A=0.269755,B=302.419102
i=1027,cost=5206,A=0.269732,B=302.503138
i=1028,cost=5206,A=0.269709,B=302.586869
i=1029,cost=5206,A=0.269686,B=302.670296
i=1030,cost=5206,A=0.269663,B=302.753420
i=1031,cost=5206,A=0.269641,B=302.836242
i=1032,cost=5206,A=0.269618,B=302.918764
i=1033,cost=5206,A=0.269596,B=303.000986
i=1034,cost=5206,A=0.269573,B=303.082910
i=1035,cost=5206,A=0.269551,B=303.164536
i=1036,cost=5206,A=0.269529,B=303.245867
i=1037,cost=5206,A=0.269507,B=303.326902
i=1038,cost=5206,A=0.269485,B=303.407643
i=1039,cost=5206,A=0.269463,B=303.488091
i=1040,cost=5206,A=0.269441,B=303.568247
i=1041,cost=5206,A=0.269419,B=303.648112
i=1042,cost=5206,A=0.269397,B=303.727687
i=1043,cost=5206,A=0.269376,B=303.806973
i=1044,cost=5206,A=0.269354,B=303.885972
i=1045,cost=5206,A=0.269332,B=303.964684
i=1046,cost=5206,A=0.269311,B=304.043110
i=1047,cost=5205,A=0.269290,B=304.121252
i=1048,cost=5205,A=0.269268,B=304.199110
i=1049,cost=5205,A=0.269247,B=304.276685
i=1050,cost=5205,A=0.269226,B=304.353979
i=1051,cost=5205,A=0.269205,B=304.430992
i=1052,cost=5205,A=0.269184,B=304.507726
i=1053,cost=5205,A=0.269163,B=304.584181
i=1054,cost=5205,A=0.269142,B=304.660359
i=1055,cost=5205,A=0.269122,B=304.736260
i=1056,cost=5205,A=0.269101,B=304.811886
i=1057,cost=5205,A=0.269080,B=304.887238
i=1058,cost=5205,A=0.269060,B=304.962316
i=1059,cost=5205,A=0.269039,B=305.037121
i=1060,cost=5205,A=0.269019,B=305.111655
i=1061,cost=5205,A=0.268999,B=305.185919
i=1062,cost=5205,A=0.268979,B=305.259912
i=1063,cost=5205,A=0.268958,B=305.333638
i=1064,cost=5205,A=0.268938,B=305.407096
i=1065,cost=5205,A=0.268918,B=305.480287
i=1066,cost=5205,A=0.268899,B=305.553212
i=1067,cost=5205,A=0.268879,B=305.625873
i=1068,cost=5205,A=0.268859,B=305.698270
i=1069,cost=5205,A=0.268839,B=305.770405
i=1070,cost=5205,A=0.268820,B=305.842277
i=1071,cost=5205,A=0.268800,B=305.913889
i=1072,cost=5205,A=0.268780,B=305.985241
i=1073,cost=5205,A=0.268761,B=306.056334
i=1074,cost=5205,A=0.268742,B=306.127169
i=1075,cost=5205,A=0.268722,B=306.197746
i=1076,cost=5205,A=0.268703,B=306.268068
i=1077,cost=5205,A=0.268684,B=306.338134
i=1078,cost=5205,A=0.268665,B=306.407946
i=1079,cost=5205,A=0.268646,B=306.477505
i=1080,cost=5204,A=0.268627,B=306.546811
i=1081,cost=5204,A=0.268608,B=306.615866
i=1082,cost=5204,A=0.268589,B=306.684670
i=1083,cost=5204,A=0.268571,B=306.753225
i=1084,cost=5204,A=0.268552,B=306.821530
i=1085,cost=5204,A=0.268533,B=306.889588
i=1086,cost=5204,A=0.268515,B=306.957398
i=1087,cost=5204,A=0.268496,B=307.024963
i=1088,cost=5204,A=0.268478,B=307.092282
i=1089,cost=5204,A=0.268460,B=307.159357
i=1090,cost=5204,A=0.268441,B=307.226189
i=1091,cost=5204,A=0.268423,B=307.292778
i=1092,cost=5204,A=0.268405,B=307.359125
i=1093,cost=5204,A=0.268387,B=307.425232
i=1094,cost=5204,A=0.268369,B=307.491098
i=1095,cost=5204,A=0.268351,B=307.556726
i=1096,cost=5204,A=0.268333,B=307.622115
i=1097,cost=5204,A=0.268316,B=307.687267
i=1098,cost=5204,A=0.268298,B=307.752183
i=1099,cost=5204,A=0.268280,B=307.816863
i=1100,cost=5204,A=0.268263,B=307.881308
i=1101,cost=5204,A=0.268245,B=307.945519
i=1102,cost=5204,A=0.268227,B=308.009498
i=1103,cost=5204,A=0.268210,B=308.073244
i=1104,cost=5204,A=0.268193,B=308.136759
i=1105,cost=5204,A=0.268175,B=308.200043
i=1106,cost=5204,A=0.268158,B=308.263097
i=1107,cost=5204,A=0.268141,B=308.325923
i=1108,cost=5204,A=0.268124,B=308.388521
i=1109,cost=5204,A=0.268107,B=308.450891
i=1110,cost=5204,A=0.268090,B=308.513035
i=1111,cost=5204,A=0.268073,B=308.574954
i=1112,cost=5204,A=0.268056,B=308.636648
i=1113,cost=5204,A=0.268039,B=308.698117
i=1114,cost=5204,A=0.268023,B=308.759364
i=1115,cost=5204,A=0.268006,B=308.820389
i=1116,cost=5204,A=0.267989,B=308.881192
i=1117,cost=5204,A=0.267973,B=308.941774
i=1118,cost=5204,A=0.267956,B=309.002137
i=1119,cost=5204,A=0.267940,B=309.062280
i=1120,cost=5204,A=0.267924,B=309.122205
i=1121,cost=5204,A=0.267907,B=309.181913
i=1122,cost=5204,A=0.267891,B=309.241404
i=1123,cost=5204,A=0.267875,B=309.300679
i=1124,cost=5204,A=0.267859,B=309.359739
i=1125,cost=5203,A=0.267843,B=309.418584
i=1126,cost=5203,A=0.267827,B=309.477216
i=1127,cost=5203,A=0.267811,B=309.535635
i=1128,cost=5203,A=0.267795,B=309.593843
i=1129,cost=5203,A=0.267779,B=309.651839
i=1130,cost=5203,A=0.267763,B=309.709624
i=1131,cost=5203,A=0.267747,B=309.767200
i=1132,cost=5203,A=0.267732,B=309.824566
i=1133,cost=5203,A=0.267716,B=309.881725
i=1134,cost=5203,A=0.267700,B=309.938676
i=1135,cost=5203,A=0.267685,B=309.995420
i=1136,cost=5203,A=0.267670,B=310.051959
i=1137,cost=5203,A=0.267654,B=310.108292
i=1138,cost=5203,A=0.267639,B=310.164421
i=1139,cost=5203,A=0.267624,B=310.220346
i=1140,cost=5203,A=0.267608,B=310.276068
i=1141,cost=5203,A=0.267593,B=310.331588
i=1142,cost=5203,A=0.267578,B=310.386906
i=1143,cost=5203,A=0.267563,B=310.442024
i=1144,cost=5203,A=0.267548,B=310.496941
i=1145,cost=5203,A=0.267533,B=310.551659
i=1146,cost=5203,A=0.267518,B=310.606179
